bucket,number,state,resolution_class,solved,is_meta,signal_score,relevancy_score,combined_score,n_comments,n_participants,n_xref_merged_prs,reactions_total,reopened,labels,created_at,title,url
0,1961,closed,unclear,,False,0.295,0.1585,0.2268,3,3,0,0,0,,2023-01-25T03:20:59Z,Distance messages doesn't work,https://github.com/mavlink/MAVSDK/issues/1961
0,55,closed,answered,True,False,0.1735,0.2779,0.2257,2,2,0,0,0,question,2017-09-07T09:06:45Z,A picture is captured always during a mission execution though its not requested by application,https://github.com/mavlink/MAVSDK/issues/55
0,278,closed,answered,True,False,0.2944,0.1562,0.2253,2,3,0,0,0,question,2018-02-20T01:27:13Z,How do I capture images being in offboard mode,https://github.com/mavlink/MAVSDK/issues/278
0,1499,closed,fixed_merged_pr,True,False,0.1647,0.286,0.2253,0,1,2,0,0,bug,2021-08-03T21:10:49Z,"Sequence number wrong, per message instead of per channel",https://github.com/mavlink/MAVSDK/issues/1499
0,2897,closed,answered,True,False,0.2235,0.2263,0.2249,2,2,0,0,0,question,2026-06-10T10:07:16Z,Is there an API to control an omnicopter (3D thrust vectoring)?,https://github.com/mavlink/MAVSDK/issues/2897
0,87,closed,fixed_stated,True,False,0.2029,0.2463,0.2246,2,2,0,0,0,enhancement|question,2017-09-25T10:33:29Z,Should we have Airspeed telemetry,https://github.com/mavlink/MAVSDK/issues/87
0,262,closed,unclear,,False,0.1808,0.2677,0.2243,1,1,0,1,0,enhancement,2018-02-12T07:19:21Z,Create a FindDronecodeSDK.cmake module,https://github.com/mavlink/MAVSDK/issues/262
0,1952,closed,unclear,,False,0.2068,0.2413,0.224,2,2,0,0,0,,2023-01-06T14:52:00Z,Prefer MISSION_ITEM_INT over MISSION_ITEM,https://github.com/mavlink/MAVSDK/issues/1952
0,440,closed,fixed_merged_pr,True,False,0.2738,0.174,0.2239,1,1,2,0,0,enhancement,2018-07-06T09:25:19Z,"MAVLink parameter implementation should handle retrying, buffering",https://github.com/mavlink/MAVSDK/issues/440
0,897,closed,self_resolved,True,False,0.3381,0.1082,0.2232,6,3,0,0,0,question,2019-11-05T07:02:05Z,traceMode feature like DJI,https://github.com/mavlink/MAVSDK/issues/897
0,19,closed,unclear,,False,0.2265,0.2197,0.2231,1,1,0,0,0,enhancement|ci,2017-08-21T13:40:28Z,Push docker image to docker hub,https://github.com/mavlink/MAVSDK/issues/19
0,61,closed,answered,True,False,0.3963,0.05,0.2231,8,3,0,1,0,enhancement,2017-09-12T00:24:23Z,add_XXX_connection() could be better named,https://github.com/mavlink/MAVSDK/issues/61
0,1561,closed,fixed_merged_pr,True,True,0.3578,0.0881,0.223,4,2,1,0,0,question,2021-09-21T13:56:07Z,Why is mavlink included twice in mavsdk-windows-x64-release.zip,https://github.com/mavlink/MAVSDK/issues/1561
0,127,closed,fixed_merged_pr,True,False,0.3101,0.1354,0.2228,2,3,1,0,0,enhancement,2017-10-22T23:51:04Z,Research MAVLink statustexts,https://github.com/mavlink/MAVSDK/issues/127
0,126,closed,unclear,,False,0.2265,0.2187,0.2226,1,1,0,0,0,enhancement|help wanted|plugins,2017-10-20T19:42:47Z,Implement mavlink camera definition,https://github.com/mavlink/MAVSDK/issues/126
0,1137,closed,unclear,,False,0.2709,0.1739,0.2224,1,2,0,0,0,enhancement,2020-07-06T04:41:50Z,Rebooting autopilot alone,https://github.com/mavlink/MAVSDK/issues/1137
2,630,closed,moved_elsewhere,False,False,0.3437,0.0999,0.2218,3,3,0,0,0,enhancement,2019-01-09T08:23:29Z,Feature: pip package for SDK,https://github.com/mavlink/MAVSDK/issues/630
0,2853,closed,fixed_merged_pr,True,False,0.2154,0.2263,0.2208,0,1,2,0,0,,2026-04-07T18:32:42Z,Augment goto_location action for planes,https://github.com/mavlink/MAVSDK/issues/2853
1,1874,open,open,,False,0.3904,0.05,0.2202,3,3,0,4,0,,2022-07-31T16:11:10Z,MAVSDK rocks.  Kudos to the developers.,https://github.com/mavlink/MAVSDK/issues/1874
0,2378,closed,answered,True,False,0.3032,0.1367,0.22,4,2,0,0,0,question,2024-08-19T00:39:54Z,Connecting to Ardusub system ,https://github.com/mavlink/MAVSDK/issues/2378
0,1525,closed,unclear,,False,0.1957,0.244,0.2198,2,2,0,0,0,question,2021-09-03T08:30:13Z,How to get PositionNed from MAVSDK?,https://github.com/mavlink/MAVSDK/issues/1525
0,1511,closed,answered,True,False,0.2839,0.1549,0.2194,3,3,0,0,0,question,2021-08-16T05:51:08Z,How to get lidar data with mavsdk,https://github.com/mavlink/MAVSDK/issues/1511
0,2814,closed,answered,True,False,0.2529,0.1819,0.2174,2,2,0,0,0,,2026-03-28T21:58:10Z,Expose io_context for external event loop integration,https://github.com/mavlink/MAVSDK/issues/2814
0,1842,closed,self_resolved,True,False,0.2012,0.2334,0.2173,2,2,0,0,0,,2022-07-05T23:40:38Z,Outdated code in takeoff_and_land.cpp example.,https://github.com/mavlink/MAVSDK/issues/1842
0,1513,closed,unclear,,False,0.2611,0.1733,0.2172,2,3,0,0,0,question,2021-08-20T09:58:17Z,Not able to access camera ,https://github.com/mavlink/MAVSDK/issues/1513
0,2086,closed,answered,True,False,0.348,0.0862,0.2171,4,2,0,0,0,question,2023-06-14T15:55:37Z,Manual control while rc control connected ,https://github.com/mavlink/MAVSDK/issues/2086
0,2505,closed,unclear,,False,0.2179,0.216,0.217,2,2,0,0,0,more_info_needed,2025-02-10T16:04:09Z,Offboard::VelocityBodyYawspeed not responding,https://github.com/mavlink/MAVSDK/issues/2505
2,1994,closed,abandoned_no_response,False,False,0.3336,0.0989,0.2162,4,3,0,0,0,,2023-02-27T13:03:33Z,How to do calibration of  quadcopter using MAVSDK,https://github.com/mavlink/MAVSDK/issues/1994
0,238,closed,fixed_merged_pr,True,False,0.221,0.2093,0.2152,0,1,2,0,0,grpc,2018-01-26T15:54:15Z,Update dronecore_server to use newly-defined action protocol,https://github.com/mavlink/MAVSDK/issues/238
0,301,closed,answered,True,False,0.2863,0.144,0.2152,2,3,0,0,0,,2018-03-04T03:40:00Z,Run Takeoff Example Fail,https://github.com/mavlink/MAVSDK/issues/301
0,160,closed,fixed_merged_pr,True,False,0.2682,0.162,0.2151,1,1,1,0,0,,2017-11-09T04:24:54Z,Correct way to build external library after 130,https://github.com/mavlink/MAVSDK/issues/160
0,1018,closed,answered,True,False,0.3314,0.0982,0.2148,5,3,0,0,0,enhancement|docs,2020-03-22T07:25:52Z,Instructions how to add functionality,https://github.com/mavlink/MAVSDK/issues/1018
0,995,closed,answered,True,False,0.3352,0.0927,0.214,3,4,0,0,0,,2020-02-24T07:44:56Z,Request to add interface message to get gimbal angle in mavsdk,https://github.com/mavlink/MAVSDK/issues/995
0,103,closed,fixed_merged_pr,True,False,0.2625,0.1643,0.2134,1,2,1,0,0,enhancement,2017-09-27T02:20:41Z,"Make ""Debug"" output coloured",https://github.com/mavlink/MAVSDK/issues/103
0,457,closed,no_maintainer_reply,False,False,0.0606,0.3661,0.2133,1,1,0,0,0,,2018-07-20T16:44:57Z,"attitude_euler_angle() returns ""NaN"" for Pixhawk 2.1 Cube",https://github.com/mavlink/MAVSDK/issues/457
0,2492,closed,answered,True,False,0.2179,0.2086,0.2132,2,2,0,0,0,,2025-01-15T13:07:18Z,Sending Vision Estimate to PX4 results in InvalidRequestData,https://github.com/mavlink/MAVSDK/issues/2492
0,478,closed,answered,True,False,0.3685,0.0572,0.2128,6,4,0,0,0,question,2018-08-01T07:17:20Z,Photo/Video saved location,https://github.com/mavlink/MAVSDK/issues/478
0,341,closed,unclear,,False,0.2503,0.174,0.2122,2,2,0,0,0,,2018-03-29T04:09:08Z,[Mission]Set speed function is not available,https://github.com/mavlink/MAVSDK/issues/341
0,267,closed,fixed_merged_pr,True,False,0.198,0.2248,0.2114,0,1,1,0,0,grpc,2018-02-15T11:57:49Z,Update backend to new telemetry proto file,https://github.com/mavlink/MAVSDK/issues/267
0,1547,closed,unclear,,False,0.1957,0.2254,0.2106,2,2,0,0,0,question,2021-09-14T03:23:56Z,How to control velocity or fly time when using offboard::set_position_ned?,https://github.com/mavlink/MAVSDK/issues/1547
0,842,closed,answered,True,False,0.214,0.2066,0.2103,2,2,0,0,0,question,2019-08-14T11:48:14Z,Recover optical flow camera video using mavsdk,https://github.com/mavlink/MAVSDK/issues/842
0,1957,closed,answered,True,False,0.2767,0.1432,0.2099,4,2,0,0,0,,2023-01-20T06:56:32Z,How to know if offboard.set_position_global completed sucessfully,https://github.com/mavlink/MAVSDK/issues/1957
0,2030,closed,self_resolved,True,False,0.0883,0.3303,0.2093,1,1,0,0,0,,2023-05-05T10:19:18Z,Crash on disconnection (v1.4.13),https://github.com/mavlink/MAVSDK/issues/2030
0,209,closed,unclear,,False,0.1765,0.241,0.2087,1,1,0,0,0,enhancement|help wanted|grpc,2017-12-28T01:26:20Z,device.h should become a library,https://github.com/mavlink/MAVSDK/issues/209
1,2668,open,open,,False,0.3774,0.0401,0.2087,3,3,0,0,0,feature,2025-09-30T12:03:14Z,Compass and Accel Calibration for ArduPilot,https://github.com/mavlink/MAVSDK/issues/2668
0,16,closed,unclear,,False,0.2125,0.204,0.2082,1,2,0,0,0,question,2017-08-21T10:04:18Z,No permission to push changes,https://github.com/mavlink/MAVSDK/issues/16
0,1280,closed,answered,True,False,0.2424,0.174,0.2082,3,2,0,0,0,question,2020-12-04T23:33:10Z,Pass from Mission mode to Offboard mode,https://github.com/mavlink/MAVSDK/issues/1280
0,2391,closed,fixed_merged_pr,True,False,0.2931,0.1223,0.2077,1,2,2,0,0,feature,2024-09-03T15:46:04Z,Could you please add the timestamps to Altitude or GroundTruth structs?,https://github.com/mavlink/MAVSDK/issues/2391
0,1141,closed,unclear,,False,0.213,0.2002,0.2066,3,2,0,0,0,,2020-07-12T15:20:25Z,"Serial connection error with mavsdk_server: ""No such file or directory (serial_connection.cpp:86"")",https://github.com/mavlink/MAVSDK/issues/1141
0,1845,closed,fixed_merged_pr,True,False,0.19,0.2225,0.2062,1,2,1,0,0,,2022-07-07T16:47:36Z,FollowMe integration tests,https://github.com/mavlink/MAVSDK/issues/1845
0,703,closed,fixed_merged_pr,True,False,0.2852,0.127,0.2061,2,2,1,0,0,enhancement,2019-03-21T04:16:26Z,Automate dependencies for Linux and Windows,https://github.com/mavlink/MAVSDK/issues/703
3,344,closed,answered,True,False,0.412,0.0,0.206,6,3,0,0,0,marketing|docs,2018-04-03T23:53:45Z,Create a Dronecode SDK logo,https://github.com/mavlink/MAVSDK/issues/344
0,149,closed,unclear,,False,0.1963,0.2153,0.2058,3,2,0,0,0,question,2017-11-03T12:21:09Z,Asynchronus usage of `CallEveryHandler` ,https://github.com/mavlink/MAVSDK/issues/149
0,3046,open,open,,False,0.05,0.3607,0.2054,0,1,0,0,0,,2026-08-27T10:52:27Z,Set_Acceleration_Ned not working as expected,https://github.com/mavlink/MAVSDK/issues/3046
0,350,closed,fixed_merged_pr,True,True,0.331,0.0796,0.2053,1,2,4,0,0,enhancement|grpc,2018-04-05T14:40:35Z,Implement mission features in backend,https://github.com/mavlink/MAVSDK/issues/350
0,380,closed,fixed_merged_pr,True,False,0.3593,0.05,0.2046,1,2,1,1,0,enhancement,2018-05-03T00:09:39Z,Examples should use consistent connection startup semantics,https://github.com/mavlink/MAVSDK/issues/380
0,2239,closed,fixed_merged_pr,True,False,0.2514,0.1578,0.2046,1,2,1,0,0,bug,2024-03-06T11:48:18Z,set_system_status() is not implemented,https://github.com/mavlink/MAVSDK/issues/2239
0,502,closed,fixed_commit,True,False,0.2644,0.1446,0.2045,2,3,0,1,0,help wanted,2018-08-20T08:50:20Z,System Reboot,https://github.com/mavlink/MAVSDK/issues/502
0,2168,closed,answered,True,False,0.259,0.15,0.2045,3,2,0,0,0,docs,2023-10-28T05:28:51Z,MAVSDK introduction page is out of date,https://github.com/mavlink/MAVSDK/issues/2168
0,1873,closed,unclear,,False,0.2012,0.2072,0.2042,2,2,0,0,0,,2022-07-30T02:42:19Z,Timeout errors when downloading mission to autopilot,https://github.com/mavlink/MAVSDK/issues/1873
0,2315,closed,fixed_merged_pr,True,False,0.1718,0.2357,0.2037,0,1,1,1,0,v3,2024-05-27T06:47:23Z,Switch to clearer API for UDP and TCP,https://github.com/mavlink/MAVSDK/issues/2315
0,67,closed,fixed_stated,True,False,0.1413,0.266,0.2036,1,2,0,0,0,enhancement,2017-09-13T08:45:49Z,Plugins should not try resending on disconnected devices,https://github.com/mavlink/MAVSDK/issues/67
0,2754,closed,answered,True,False,0.2235,0.1838,0.2036,2,2,0,0,0,question,2026-01-28T01:54:26Z,"rasbian os 64bit ""DEBIAN 13"" binary,",https://github.com/mavlink/MAVSDK/issues/2754
0,2759,closed,fixed_merged_pr,True,False,0.2947,0.112,0.2034,2,2,1,0,0,bug,2026-02-02T17:52:43Z,Sequence number handled per message instead of per channel,https://github.com/mavlink/MAVSDK/issues/2759
0,1940,closed,abandoned_no_response,False,False,0.2307,0.174,0.2023,2,2,0,0,0,question,2022-12-05T11:20:34Z,How can i get HIGH_LATENCY2 message using Mavsdk?,https://github.com/mavlink/MAVSDK/issues/1940
0,2436,closed,abandoned_no_response,False,False,0.2823,0.1191,0.2007,4,2,0,0,0,,2024-11-05T09:56:51Z,"When sending motion capture data to two drones using set-visionposition estimate, both drones obtained the same position data regardless of whether their sysids were the same.",https://github.com/mavlink/MAVSDK/issues/2436
0,2686,closed,fixed_merged_pr,True,False,0.2891,0.1115,0.2003,2,2,1,0,0,feature,2025-10-17T15:22:03Z,Gimbal device tester may fail if system under test consist of several components,https://github.com/mavlink/MAVSDK/issues/2686
0,740,closed,fixed_merged_pr,True,False,0.1324,0.2663,0.1993,0,1,1,0,0,bug,2019-05-08T06:24:21Z,MAVLink Passthrough unsubscription not working,https://github.com/mavlink/MAVSDK/issues/740
0,2354,closed,fixed_merged_pr,True,False,0.2714,0.126,0.1987,1,2,1,1,0,bug,2024-07-21T19:00:16Z,Since v2.10.1 notify_on_discover() invoked every second after a system has already been discovered,https://github.com/mavlink/MAVSDK/issues/2354
0,1292,closed,unclear,,False,0.2185,0.1783,0.1984,3,2,0,0,0,,2021-01-10T21:46:22Z,"""Cannot open source file plugin_base.h"" error",https://github.com/mavlink/MAVSDK/issues/1292
0,1364,closed,fixed_merged_pr,True,False,0.2964,0.1004,0.1984,1,2,1,1,0,enhancement,2021-03-18T17:25:20Z,Prebuild libraries for Windows,https://github.com/mavlink/MAVSDK/issues/1364
0,155,closed,fixed_merged_pr,True,False,0.2125,0.1834,0.198,1,2,1,0,0,help wanted,2017-11-07T16:49:31Z,Windows install not working,https://github.com/mavlink/MAVSDK/issues/155
0,677,closed,fixed_merged_pr,True,False,0.2736,0.1223,0.198,1,2,1,0,0,enhancement,2019-02-20T09:19:43Z,Build examples in CI,https://github.com/mavlink/MAVSDK/issues/677
0,20,closed,fixed_stated,True,False,0.2978,0.0965,0.1971,1,1,0,0,0,enhancement|help wanted,2017-08-21T13:57:02Z,Add support for serial connections,https://github.com/mavlink/MAVSDK/issues/20
0,368,closed,fixed_merged_pr,True,False,0.1268,0.267,0.1969,0,1,1,0,0,enhancement,2018-04-20T17:30:05Z,Intermittent CI/unit test fails when curl downloads files,https://github.com/mavlink/MAVSDK/issues/368
0,268,closed,fixed_merged_pr,True,False,0.1685,0.2248,0.1966,0,1,1,0,0,grpc,2018-02-15T11:58:24Z,Update backend to new mission proto file,https://github.com/mavlink/MAVSDK/issues/268
1,205,open,open,,False,0.3407,0.05,0.1953,2,3,0,3,0,enhancement|help wanted,2017-12-19T17:41:30Z,ArduPilot/other mavlink autopilot compatiblity/support,https://github.com/mavlink/MAVSDK/issues/205
0,1475,closed,answered,True,False,0.1635,0.2263,0.1949,1,2,0,0,0,,2021-07-08T09:45:25Z,Connect DJI Mavic 2 to PyCharm,https://github.com/mavlink/MAVSDK/issues/1475
0,326,closed,fixed_merged_pr,True,False,0.3148,0.0717,0.1933,3,2,1,0,0,enhancement,2018-03-16T12:36:32Z,Support for `COMMAND_INT`,https://github.com/mavlink/MAVSDK/issues/326
0,318,closed,fixed_merged_pr,True,False,0.273,0.112,0.1925,1,1,2,1,0,enhancement|core,2018-03-14T06:58:39Z,Class name change: Device to System,https://github.com/mavlink/MAVSDK/issues/318
0,852,closed,unclear,,False,0.2368,0.1477,0.1923,3,2,0,0,0,,2019-09-10T01:37:37Z,Support for incoming connections (ex from GCS),https://github.com/mavlink/MAVSDK/issues/852
0,1928,closed,fixed_merged_pr,True,False,0.2639,0.12,0.192,2,2,2,0,0,,2022-11-14T23:54:04Z,bottom_clearance not added to ALTITUDE message.,https://github.com/mavlink/MAVSDK/issues/1928
0,269,closed,fixed_merged_pr,True,False,0.221,0.1628,0.1919,0,1,2,0,0,grpc,2018-02-15T11:58:57Z,Update backend to new core proto,https://github.com/mavlink/MAVSDK/issues/269
0,1360,closed,self_resolved,True,False,0.2479,0.1347,0.1913,3,2,0,0,0,,2021-03-17T14:01:37Z,Error connecting RasPi & Pixhawk 4 Mini using mavsdk_server (running Px4),https://github.com/mavlink/MAVSDK/issues/1360
0,2318,closed,fixed_merged_pr,True,False,0.1518,0.2305,0.1911,0,1,1,0,0,enhancement|v3,2024-05-27T09:33:11Z,Remove old calibration params,https://github.com/mavlink/MAVSDK/issues/2318
0,2479,closed,fixed_merged_pr,True,False,0.1101,0.2722,0.1911,0,1,1,0,0,enhancement,2024-12-19T00:18:28Z,Make mavsdk_server API consistent,https://github.com/mavlink/MAVSDK/issues/2479
0,468,closed,unclear,,False,0.1608,0.2197,0.1903,1,1,0,0,0,enhancement|ci,2018-07-24T08:58:32Z,Move package generation from travis-ci to Jenkins,https://github.com/mavlink/MAVSDK/issues/468
0,140,closed,fixed_stated,True,False,0.2029,0.174,0.1885,2,2,0,0,0,enhancement|help wanted,2017-10-26T22:38:46Z,Add explicit support for VTOL,https://github.com/mavlink/MAVSDK/issues/140
0,101,closed,fixed_merged_pr,True,False,0.2125,0.1643,0.1884,1,2,1,0,0,enhancement,2017-09-27T01:30:45Z,Add frame conversion distance libraries,https://github.com/mavlink/MAVSDK/issues/101
0,335,closed,answered,True,False,0.2521,0.1222,0.1871,3,2,0,0,0,plugins|feature,2018-03-22T10:56:23Z,Implement media download,https://github.com/mavlink/MAVSDK/issues/335
0,2292,closed,fixed_merged_pr,True,False,0.2514,0.1223,0.1869,1,2,1,0,0,question,2024-04-30T14:17:47Z,How to disable all Debug messages on COUT ?,https://github.com/mavlink/MAVSDK/issues/2292
0,2578,closed,answered,True,False,0.2179,0.1558,0.1869,2,2,0,0,0,question,2025-05-18T06:48:45Z,how to control the motor directly?,https://github.com/mavlink/MAVSDK/issues/2578
0,751,closed,answered,True,False,0.1524,0.2205,0.1865,1,2,0,0,0,,2019-05-22T20:55:49Z,Modifying PX4 parameters using DronecodeSDK,https://github.com/mavlink/MAVSDK/issues/751
0,2547,closed,unclear,,False,0.2179,0.1548,0.1864,2,2,0,0,0,,2025-04-17T19:29:43Z,System: expose vehicle type?,https://github.com/mavlink/MAVSDK/issues/2547
0,1106,closed,answered,True,False,0.2992,0.0717,0.1855,3,3,0,0,0,question,2020-05-23T12:00:53Z,[C++] how to stream position information from UAV?,https://github.com/mavlink/MAVSDK/issues/1106
0,1636,closed,answered,True,False,0.1957,0.1744,0.185,2,2,0,0,0,question,2021-11-25T20:18:33Z,CPU load too high when downloading logs,https://github.com/mavlink/MAVSDK/issues/1636
0,1554,closed,answered,True,False,0.1957,0.174,0.1849,2,2,0,0,0,,2021-09-17T06:26:20Z,How to set vehicle's flight mode?,https://github.com/mavlink/MAVSDK/issues/1554
2,2793,closed,abandoned_no_response,False,False,0.3326,0.0367,0.1847,3,3,0,0,0,,2026-03-11T15:56:57Z,incompatibility issue between OpenSSL and the Windows,https://github.com/mavlink/MAVSDK/issues/2793
0,2264,closed,unclear,,False,0.2418,0.1272,0.1845,2,2,0,0,0,,2024-03-28T11:39:45Z,GCC7.5.0 build failed,https://github.com/mavlink/MAVSDK/issues/2264
0,294,closed,fixed_merged_pr,True,False,0.198,0.1707,0.1844,0,1,2,0,0,grpc,2018-02-28T16:04:47Z,Compile backend to a Framework on iOS,https://github.com/mavlink/MAVSDK/issues/294
0,2259,closed,abandoned_no_response,False,False,0.3176,0.05,0.1838,5,2,0,0,0,more_info_needed,2024-03-27T20:58:49Z,"Is MAVSDK able to accept multiple drones connections from one UDP port? If it is posible, is add_udp_connection blocking or non blocking?",https://github.com/mavlink/MAVSDK/issues/2259
0,94,closed,fixed_stated,True,False,0.1413,0.2257,0.1835,1,2,0,0,0,enhancement,2017-09-26T15:55:14Z,gRPC: Basic environment to work on gRPC APIs,https://github.com/mavlink/MAVSDK/issues/94
0,96,closed,unclear,,False,0.1413,0.2257,0.1835,1,2,0,0,0,enhancement|help wanted,2017-09-26T16:00:34Z,gRPC: Language bindings and Samples,https://github.com/mavlink/MAVSDK/issues/96
0,120,closed,fixed_stated,True,False,0.1413,0.2254,0.1834,1,2,0,0,0,enhancement|help wanted,2017-10-18T01:01:15Z,Inconsistent naming in Action API,https://github.com/mavlink/MAVSDK/issues/120
0,21,closed,fixed_stated,True,False,0.2682,0.0965,0.1824,1,1,0,0,0,enhancement|help wanted,2017-08-21T13:57:57Z,Add support for TCP connections,https://github.com/mavlink/MAVSDK/issues/21
0,474,closed,fixed_stated,True,False,0.2584,0.1062,0.1823,2,2,0,0,0,bug,2018-07-27T11:44:07Z,health ok returns false,https://github.com/mavlink/MAVSDK/issues/474
0,158,closed,answered,True,False,0.2529,0.1115,0.1822,2,2,0,0,0,question,2017-11-09T03:35:44Z,Should we provide a build option to remove a system-wide installation?,https://github.com/mavlink/MAVSDK/issues/158
0,637,closed,fixed_merged_pr,True,False,0.0824,0.2801,0.1813,0,1,1,0,0,bug,2019-01-11T08:41:41Z,Install directory structure wrong,https://github.com/mavlink/MAVSDK/issues/637
0,737,closed,duplicate,False,False,0.25,0.112,0.181,2,3,0,0,0,,2019-04-30T00:43:02Z,Health not clearing cache,https://github.com/mavlink/MAVSDK/issues/737
0,2866,closed,no_maintainer_reply,False,False,0.105,0.255,0.18,1,1,0,0,0,,2026-04-15T18:51:57Z,Udpout connection bind error,https://github.com/mavlink/MAVSDK/issues/2866
0,639,closed,fixed_merged_pr,True,False,0.2376,0.1223,0.1799,1,1,1,0,0,enhancement,2019-01-11T10:46:54Z,Some integration tests are failing,https://github.com/mavlink/MAVSDK/issues/639
0,2214,closed,closed_silently,False,False,0.0389,0.321,0.1799,0,1,0,0,0,,2024-02-02T06:58:11Z,Build failing while adding temetry component or action component ,https://github.com/mavlink/MAVSDK/issues/2214
0,2145,open,open,,False,0.1746,0.1843,0.1794,1,2,0,0,0,feature,2023-09-21T20:40:35Z,Cannot determine method to control individual thrusters on Ardusub,https://github.com/mavlink/MAVSDK/issues/2145
0,2841,open,open,,False,0.1412,0.216,0.1786,0,1,1,1,0,feature,2026-04-03T19:30:08Z,Feature Request: Upload mission raw with progress,https://github.com/mavlink/MAVSDK/issues/2841
0,154,closed,fixed_merged_pr,True,False,0.2154,0.1401,0.1778,0,1,1,0,0,enhancement,2017-11-07T04:29:34Z,Add public API to control camera outside of missions,https://github.com/mavlink/MAVSDK/issues/154
0,332,closed,unclear,,False,0.1821,0.1726,0.1774,1,1,0,0,0,core|grpc,2018-03-22T10:18:06Z,Implement frontend core,https://github.com/mavlink/MAVSDK/issues/332
0,540,closed,fixed_stated,True,False,0.2321,0.1223,0.1772,1,1,0,0,0,enhancement,2018-09-17T06:54:21Z,Integration tests need to run in CI,https://github.com/mavlink/MAVSDK/issues/540
0,1505,closed,abandoned_no_response,False,False,0.3199,0.0323,0.1761,3,4,0,0,0,question,2021-08-11T08:16:43Z,Question about Pixhawk Cube Orange & Pixhawk Cube Black,https://github.com/mavlink/MAVSDK/issues/1505
0,71,closed,fixed_merged_pr,True,False,0.1129,0.2352,0.174,0,1,2,0,0,enhancement|ci,2017-09-14T07:39:59Z,Set up github releases via travis,https://github.com/mavlink/MAVSDK/issues/71
0,305,closed,fixed_merged_pr,True,False,0.1685,0.1785,0.1735,0,1,1,0,0,bug|core,2018-03-06T06:49:53Z,Autoupilot type used for GCS is wrong,https://github.com/mavlink/MAVSDK/issues/305
0,99,closed,fixed_merged_pr,True,False,0.2125,0.1293,0.1709,1,2,1,0,0,enhancement|help wanted,2017-09-27T00:42:27Z,Example showing best-practise for handling device disconnection and reconnection,https://github.com/mavlink/MAVSDK/issues/99
0,207,closed,closed_silently,False,False,0.1425,0.199,0.1708,0,1,0,0,0,enhancement|help wanted|grpc,2017-12-28T01:21:39Z,Build each plugin in its own library,https://github.com/mavlink/MAVSDK/issues/207
0,1587,closed,fixed_merged_pr,True,False,0.0935,0.2479,0.1707,0,1,1,0,0,,2021-10-29T16:58:39Z,Build error compiling for arm64 on Windows,https://github.com/mavlink/MAVSDK/issues/1587
0,1135,closed,unclear,,False,0.1901,0.1507,0.1704,2,2,0,0,0,,2020-06-26T20:37:33Z,UDP Bind Error After First Run v0.28,https://github.com/mavlink/MAVSDK/issues/1135
0,2484,closed,abandoned_no_response,False,False,0.2418,0.0965,0.1691,2,2,0,0,0,more_info_needed,2024-12-23T11:48:46Z,"sending again after 0.502566 s, retries to do: 3  (511). (mavlink_command_sender.cpp:320)",https://github.com/mavlink/MAVSDK/issues/2484
0,2324,closed,fixed_merged_pr,True,False,0.1518,0.184,0.1679,0,1,1,0,0,feature|v3,2024-06-02T01:29:48Z,Support opaque mission ID,https://github.com/mavlink/MAVSDK/issues/2324
0,846,closed,fixed_merged_pr,True,False,0.2236,0.112,0.1678,1,2,1,0,0,,2019-08-24T00:39:38Z,mavsdk::MavlinkPassthrough instructions out of date?,https://github.com/mavlink/MAVSDK/issues/846
0,212,closed,fixed_merged_pr,True,False,0.1629,0.1707,0.1668,0,1,1,0,0,enhancement|help wanted|grpc,2017-12-28T01:31:52Z,Cross-compile the backend for Android,https://github.com/mavlink/MAVSDK/issues/212
0,213,closed,fixed_merged_pr,True,False,0.1629,0.1707,0.1668,0,1,1,0,0,enhancement|help wanted|grpc,2017-12-28T01:32:34Z,Cross-compile the backend for iOS,https://github.com/mavlink/MAVSDK/issues/213
0,315,closed,fixed_merged_pr,True,True,0.1685,0.1646,0.1666,0,1,1,0,0,help wanted|grpc,2018-03-12T23:16:17Z,Implement remaining actions in backend,https://github.com/mavlink/MAVSDK/issues/315
0,1035,closed,fixed_stated,True,False,0.2632,0.07,0.1666,3,2,0,0,0,bug,2020-04-10T10:13:03Z,Is tune example working?,https://github.com/mavlink/MAVSDK/issues/1035
0,144,closed,answered,True,False,0.1413,0.1903,0.1658,1,2,0,0,0,enhancement|help wanted,2017-10-30T01:40:34Z,Method to return string for Telemetry::GPSinfo::fix_type ?,https://github.com/mavlink/MAVSDK/issues/144
0,1512,closed,unclear,,False,0.1957,0.1337,0.1647,2,2,0,0,0,question,2021-08-18T20:13:19Z,mission vs mission_raw?,https://github.com/mavlink/MAVSDK/issues/1512
0,1284,closed,fixed_merged_pr,True,False,0.2792,0.05,0.1646,1,2,1,0,0,,2020-12-10T14:44:16Z,MavlinkCommandReceiver public access to private elements,https://github.com/mavlink/MAVSDK/issues/1284
0,2497,open,open,,False,0.1907,0.1378,0.1643,1,1,1,1,0,feature,2025-01-19T18:30:24Z,Add support for VISION_SPEED_ESTIMATE MAVLink message,https://github.com/mavlink/MAVSDK/issues/2497
0,31,closed,unclear,,True,0.2113,0.1171,0.1642,1,2,0,1,0,,2017-08-21T15:42:49Z,[core] Python binding with swig,https://github.com/mavlink/MAVSDK/issues/31
0,702,closed,fixed_merged_pr,True,False,0.1524,0.174,0.1632,0,1,1,1,0,enhancement,2019-03-20T06:58:59Z,Add offboard plugin to backend and language wrappers,https://github.com/mavlink/MAVSDK/issues/702
